Area_Name,Postal_code,Lat,Lon
Malakand Dara,18301,34.7393,72.2486
Rehanpur,18301,34.7393,72.2486
Maidan Bandi,18351,34.6047,71.965
Dara Manial,18351,34.6047,71.965
Khungi,18301,34.7393,72.2486
Odi Gram,18301,34.7393,72.2486
Bashigram,18351,34.6047,71.965
Zaimdara,18450,34.1922,71.7247
Lal Qilla,18350,34.6047,71.965
Gumbat Banda,18351,34.6047,71.965
Manda Banda,18301,34.7393,72.2486
Munda,18500,33.5508,70.3194
Takor,18501,34.4358,71.4711
Gardai,18501,34.4358,71.4711
Khazana,18501,34.4358,71.4711
Dara Manyali,18400,34.1922,71.7247
Seri Payan,18701,34.5564,71.5997
Turkhomalan Gai,18651,34.7853,71.5858
Nawa Gai,18651,34.7853,71.5858
Inayat Killi,18651,34.7853,71.5858
Bandagai,18701,34.5564,71.5997
Khar Bajaur,18650,34.7853,71.5858
Seri Bala,18701,34.5564,71.5997
Samar Bagh,18600,34.9150788,71.6803168
Miskinai,18551,34.9581,71.5839
Raghagan,18651,34.7853,71.5858
Mayar Jandol,18550,34.9581,71.5839
Bagh Dushkhel,18701,34.5564,71.5997
Barikab,18551,34.9581,71.5839
Shul Kandi,18501,34.4358,71.4711
Tangi Payeen,18601,34.9714,71.6664
Shuntala,18601,34.9714,71.6664
Loy Sum,18651,34.7853,71.5858
Kambat,18601,34.9714,71.6664
Ziarat,18700,30.3797,67.7272
Ouch,18750,34.7402,72.008033
Shamshi Khan,18701,34.5564,71.5997
Kalam,19011,35.5389,72.6597
Koti Gram,18751,34.5564,71.5997
Tazagram,18801,34.7331,72.0706
Aspanr,18801,34.7331,72.0706
Shewa,18801,34.7331,72.0706
Kithyari,18801,34.7331,72.0706
Bahrain,19010,35.2113013,72.5504327
Adam Dheri,18801,34.7331,72.0706
Khanpur,18801,34.7331,72.0706
Chakdara,18800,34.6692498,72.0613703
Usho,19011,35.5389,72.6597
Utror,19011,35.5389,72.6597
Chail,19021,34.2344,71.9906
Madyan,19020,35.1460293,72.536927
Shin,19031,35.0233,72.4731
Chamgarhi,19011,35.5389,72.6597
Mian Adam,19031,35.0233,72.4731
Qandil,19021,34.2344,71.9906
Matta,19040,31.5944,72.3997
Shanguatai,19041,35.0647,72.3058
Kalakot,19051,-4.0133873,-79.2195663
Fatehpur,19030,31.1667,71.2167
Rahatkot,19051,-4.0133873,-79.2195663
Biha,19041,35.0647,72.3058
Labat,19041,35.0647,72.3058
Barthana,19041,35.0647,72.3058
Roringar,19041,35.0647,72.3058
Nalkot,19041,35.0647,72.3058
Chupriyal,19041,35.0647,72.3058
Gat,19041,35.0647,72.3058
Baidara,19041,35.0647,72.3058
Sakhra,19051,-4.0133873,-79.2195663
Gurra,19041,35.0647,72.3058
Barsherpalam,19041,35.0647,72.3058
Bara Drush Khela,19050,35.0751,72.4468
Koz Shower,19041,35.0647,72.3058
Shower,19041,35.0647,72.3058
Nokhara,19051,-4.0133873,-79.2195663
Sijban,19041,35.0647,72.3058
Kabal,19060,35.0428,72.3777
Devlai,19070,34.8644,72.2533
Sersenai,19061,35.0428,72.3777
Dardyal,19071,34.8947,72.2672
Shah Dheri,19071,34.8947,72.2672
Aligrama,19061,35.0428,72.3777
Kalakelley,19071,34.8947,72.2672
Shalhand,19071,34.8947,72.2672
Caluch,19071,34.8947,72.2672
Tootano Bandi,19071,34.8947,72.2672
Karora,19101,34.7851,72.5853
Alpurai,19100,34.9567002,72.6441411
Banr,19101,34.7851,72.5853
Chouga,19101,34.7851,72.5853
Shikolai,19101,34.7851,72.5853
Kana,19101,34.7851,72.5853
Dheri,19101,34.7851,72.5853
Ganshal,19101,34.7851,72.5853
Saluch,19071,34.8947,72.2672
Kotkay,19101,34.7851,72.5853
Belay Baba,19101,34.7851,72.5853
Bilkani,19101,34.7851,72.5853
Martoong,19101,34.7851,72.5853
Charbagh,19120,34.8191247,72.4358885
Gulibagh,19121,34.8747,72.4347
Kokarai,19131,34.7397,72.4256
Damorat,19101,34.7851,72.5853
Ahengro Dheri,19131,34.7397,72.4256
Chagum,19101,34.7851,72.5853
Chamtali,19111,34.9906,72.4719
Jambeel,19131,34.7397,72.4256
Puran,19101,34.7851,72.5853
Chkisar,19101,34.7851,72.5853
Kuzpao,19101,34.7851,72.5853
Lilonai,19101,34.7851,72.5853
Khawaza Khela,19110,34.9906,72.4719
Farhatabad,19111,34.9906,72.4719
Mingora,19130,34.7734046,72.3613912
Aman Kot,19140,34.5364,71.2039
Nawan Kellay,19131,34.7397,72.4256
Damorai,19201,34.7681082,72.3686159
Kotanai,19111,34.9906,72.4719
Dherai Baba,19201,34.7681082,72.3686159
Aloch,19150,34.7270127,72.6763932
Saidu Sharif G.P.O.,19200,34.7623471,72.3593386
Kanju,19201,34.7681082,72.3686159
Hazara,19201,34.7681082,72.3686159
Ningolai,19201,34.7681082,72.3686159
Bilkani,19201,34.7681082,72.3686159
Koza Bandi,19201,34.7681082,72.3686159
Ganshal,19201,34.7681082,72.3686159
Kana,19201,34.7681082,72.3686159
Mang Lore,19201,34.7681082,72.3686159
Faiz Abad,19201,34.7681082,72.3686159
Puran,19201,34.7681082,72.3686159
Islampur,19201,34.7681082,72.3686159
Chagum,19201,34.7681082,72.3686159
Goli Gram,19201,34.7681082,72.3686159
Martung,19201,34.7681082,72.3686159
Chouga,19201,34.7681082,72.3686159
Shikolai,19201,34.7681082,72.3686159
Belogram,19211,34.6543,72.4591
Punjigram,19211,34.6543,72.4591
Karora,19201,34.7681082,72.3686159
Manyar,19241,34.6069,73.0083
Rahim Abad,19210,34.6543,72.4591
Bara Bandi,19201,34.7681082,72.3686159
Barikot,19240,34.6782253,72.2244866
Odi Gram,19211,34.6543,72.4591
Chakisar,19201,34.7681082,72.3686159
Tindodog,19211,34.6543,72.4591
Kota,19241,34.6069,73.0083
Parrai,19241,34.6069,73.0083
Tariq Abad,19211,34.6543,72.4591
Qamber,19211,34.6543,72.4591
Zara Khela,19250,34.6543,72.4591
Aboha,19241,34.6069,73.0083
Garhi,19251,34.2167,73.6
Ghalegi,19230,34.6992244,72.2630972
Guratai,19241,34.6069,73.0083
Dokada,19281,34.6543,72.4591
Torwarsak,19270,34.5158,72.3614
Pir Baba,19280,34.588494,72.448624
Nagrai,19291,-4.0133873,-79.2195663
Bam Pokha,19281,34.6543,72.4591
Ghazi Khani,19281,34.6543,72.4591
Kinger Gali,19281,34.6543,72.4591
Shall Band,19291,-4.0133873,-79.2195663
Daggar,19290,34.5114,72.4839
Sultan Was,19281,34.6543,72.4591
Topi,19291,-4.0133873,-79.2195663
Sawaraj,19291,-4.0133873,-79.2195663
Battara,19291,-4.0133873,-79.2195663
Budal,19291,-4.0133873,-79.2195663
Ellai,19291,-4.0133873,-79.2195663
Baj Kata,19291,-4.0133873,-79.2195663
Kalpani,19291,-4.0133873,-79.2195663
Dewana Baba,19291,-4.0133873,-79.2195663
Bagra,19291,-4.0133873,-79.2195663
Angha Pur,19291,-4.0133873,-79.2195663
Kurgokand,19291,-4.0133873,-79.2195663
Sura,19301,34.3103,72.9069
Tarinon,19301,34.3103,72.9069
Nagri,19301,34.3103,72.9069
Nawagai,19300,34.7058,72.8475
Kanrohi,19301,34.3103,72.9069
Sazine,20000,34.7637,73.3287
Koga,19301,34.3103,72.9069
Dullan Wala,20210,34.6472,73.3583
Shang,20501,32.1,73.7
Ranolia,20300,35.0489,72.8864
Dassu,20100,35.4284562,72.9432128
Seo,20101,35.3167,73.25
Besham,20500,34.9472384,72.8867485
Shakan Abad,20201,34.6472,73.3583
Jalkot,20101,35.3167,73.25
Batera,20501,32.1,73.7
Sholgara,20400,34.7042,72.6056
Jijal,20301,35.0439,72.9228
Pattan,20200,34.6472,73.3583
Nogram,21011,34.8622548,73.1693562
Pashto,21011,34.8622548,73.1693562
Gantar,21011,34.8622548,73.1693562
Rupkani,21011,34.8622548,73.1693562
Bojrai,21011,34.8622548,73.1693562
Ashar Ban,21011,34.8622548,73.1693562
Nili Shang,21021,34.6083,73.1069
Nehar,21011,34.8622548,73.1693562
Batila,21011,34.8622548,73.1693562
Muslim Abad,21020,34.4,71.9014
Koyar,21011,34.8622548,73.1693562
Bai Bala,21021,34.6083,73.1069
Thakot,21030,34.7914851,72.9303315
Lachi Mong,21021,34.6083,73.1069
Koshagram,21011,34.8622548,73.1693562
Changal,21031,34.0417,73.875
Biari Ayub Khan,21010,34.8272821,73.1328652
Matai,21011,34.8622548,73.1693562
Sajbair,21031,34.0417,73.875
Kauh Brachar,21011,34.8622548,73.1693562
Dandai,21031,34.0417,73.875
Kucha,21011,34.8622548,73.1693562
Maira,21031,34.0417,73.875
Hill,21051,34.7167,73.15
Battagram,21040,34.6760836,73.0186916
Dhundara,21011,34.8622548,73.1693562
Kanai,21031,34.0417,73.875
Uttal,21041,34.7397,72.9783
Jham Bera,21031,34.0417,73.875
Jesole,21041,34.7397,72.9783
Shinggali Bala,21041,34.7397,72.9783
Raj Maira,21041,34.7397,72.9783
Phogora,21041,34.7397,72.9783
Nelli Shang,21041,34.7397,72.9783
Bansir,21050,34.7167,73.15
Kakar Shang,21041,34.7397,72.9783
Largram,21031,34.0417,73.875
Malkan,21091,34.5653,73.1889
Kuza Banda,21060,34.6347,73.0042
Paimal Sharif,21041,34.7397,72.9783
Thikri Bala,21061,33.1479,72.55
Peeriari,21061,33.1479,72.55
Banian,21061,33.1479,72.55
Baland Kot,21061,33.1479,72.55
Bali Mang,21080,34.192,72.746
Chapper Gram,21041,34.7397,72.9783
Gijbori,21061,33.1479,72.55
Trand,21061,33.1479,72.55
Mano Maira,21061,33.1479,72.55
Chatar Plain,21070,34.192,72.746
Bando Go,21061,33.1479,72.55
Gidri,21061,33.1479,72.55
Bajmera,21061,33.1479,72.55
Sarkheli Banda,21061,33.1479,72.55
Ahal,21091,34.5653,73.1889
Battal,21090,33.6861,73.9792
Hil Kot,21091,34.5653,73.1889
Jalgali,21091,34.5653,73.1889
Chinar Kot,21091,34.5653,73.1889
Bai Tarli,21091,34.5653,73.1889
Baffa,21110,34.4333,73.2167
Malookra,21091,34.5653,73.1889
Qazi Abad,21091,34.5653,73.1889
Tarrangri Bala,21111,34.4347,73.1722
Hajiabad,21100,34.2589,71.8317
Kotli Pain,21101,33.9588,72.4545
Sabir Shah,21111,34.4347,73.1722
Mair Chutar,21111,34.4347,73.1722
Mangon Machhi Pole,21131,33.9588,72.4545
Shinkar Camp,21150,33.9588,72.4545
Mental Hospital,21131,33.9588,72.4545
Banda Piran,21111,34.4347,73.1722
Guli Bagh,21111,34.4347,73.1722
Dhudial,21130,33.0644,72.9733
Jabbar,21161,30.9222,67.8314
Dadar,21160,30.9222,67.8314
Panjool,21161,30.9222,67.8314
Banda Gesach,21161,30.9222,67.8314
Shinkari,21140,34.4719331,73.2693028
Jabori,21170,34.6083,73.275
Devli,21161,30.9222,67.8314
Balakot,21230,34.5358429,73.3739639
Shani Bala,21131,33.9588,72.4545
Bedadi,21141,34.4517,73.2694
Kaghan,21210,34.7833,73.5333
Sachan Kalan,21161,30.9222,67.8314
Bhogar Mang,21161,30.9222,67.8314
Indrasi,21161,30.9222,67.8314
Manda Gocha,21161,30.9222,67.8314
Rajwal,21211,34.8222,73.5167
Nawaz Abad,21161,30.9222,67.8314
Mahandri Bazar,21220,34.7333,73.55
Naran (Seasonal),21200,34.8978679,73.6520072
Phagal,21221,34.7333,73.55
Bhunja,21231,34.6306,73.45
Sangar,21231,34.6306,73.45
Paras,21231,34.6306,73.45
Manoor,21221,34.7333,73.55
Hangrai,21231,34.6306,73.45
Ochri,21231,34.6306,73.45
Darha,21241,34.3553,73.3919
Kawai,21231,34.6306,73.45
Ghanool,21231,34.6306,73.45
Farid Abad,21231,34.6306,73.45
Debrian,21231,34.6306,73.45
Bhungian,21231,34.6306,73.45
Kashian,21231,34.6306,73.45
Jareed,21231,34.6306,73.45
Ghari Habib Ullah,21240,34.6996,72.8195
Sugdar,21241,34.3553,73.3919
Jaba Sheep Farm,21261,34.6112,73.3105
Kot Gali,21231,34.6306,73.45
Dalola,21241,34.3553,73.3919
Batora,21241,34.3553,73.3919
Dogah,21241,34.3553,73.3919
Chakia,21270,34.3169,73.2483
Pateka,21241,34.3553,73.3919
Talhata,21241,34.3553,73.3919
Batrasi Camp,21250,34.6112,73.3105
Utter Shisha,21260,34.6112,73.3105
Mansehra G.P.O.,21300,33.2867104,71.3020856
Rashang,21300,33.2867104,71.3020856
Chuhan,21300,33.2867104,71.3020856
Mansehra City Npo (Nd),21300,33.2867104,71.3020856
Khangiri,21301,34.3792,73.225
Dab Bazar (Nd),21300,33.2867104,71.3020856
Mansehra City Nd,21300,33.2867104,71.3020856
Sadin Meira,21300,33.2867104,71.3020856
Ogra,21301,34.3792,73.225
Bisian,21301,34.3792,73.225
Peshowra,21300,33.2867104,71.3020856
Kalgan,21301,34.3792,73.225
Tanda,21301,34.3792,73.225
Khawari,21301,34.3792,73.225
Bajna,21301,34.3792,73.225
Shohal Najaf Khan,21301,34.3792,73.225
Mohayan Khori,21301,34.3792,73.225
Shohal Mazulla Khan,21301,34.3792,73.225
Kotli Bala,21301,34.3792,73.225
Bedra,21301,34.3792,73.225
Labarkot,21301,34.3792,73.225
Debgran,21301,34.3792,73.225
Chitta Batta,21301,34.3792,73.225
Shehalia,21301,34.3792,73.225
Dharyal,21301,34.3792,73.225
Mair Amjad Ali,21301,34.3792,73.225
Gangwal,21301,34.3792,73.225
Gandhian,21301,34.3792,73.225
Govt College,21301,34.3792,73.225
Ptha,21301,34.3792,73.225
Lassan Thakral,21331,34.07,72.7934
Mangloor,21330,34.07,72.7934
Sum Elahi Mang,21301,34.3792,73.225
Naukot,21341,34.07,72.7934
Tinkiari,21331,34.07,72.7934
Hari Maira,21351,34.3944,73.1167
Susal,21351,34.3944,73.1167
Morbafa Khurd,21331,34.07,72.7934
Khaki,21350,30.7792,71.9583
Bher Kund,21340,34.07,72.7934
Tarha Bala,21341,34.07,72.7934
Timbar Khola,21341,34.07,72.7934
Tatar,21361,28.0194,67.9208
Kehinian,21351,34.3944,73.1167
Malik Pur,21351,34.3944,73.1167
Kotkey,21301,34.3792,73.225
Mari Khan Khel,21341,34.07,72.7934
Morbafa Kalan,21331,34.07,72.7934
Murad Pur,21360,31.4933,69.8099
Phulra,21380,34.3333,73.05
Gidar Pur,21361,28.0194,67.9208
Choki,21361,28.0194,67.9208
Perahena,21370,32.0208,71.0042
Timber Katta,21351,34.3944,73.1167
Sher Pur,21351,34.3944,73.1167
Jhangi,21371,32.0208,71.0042
Khawajan,21351,34.3944,73.1167
Moorat Maira,21371,32.0208,71.0042
Chunial,21371,32.0208,71.0042
Thathi Kalan,21371,32.0208,71.0042
Matserian,21381,34.3,73.0667
Khaliala,21391,34.1583,73.1167
Tehanger,21381,34.3,73.0667
Lassan Nawab,21390,34.2134,73.1001
Tarappi,21381,34.3,73.0667
Mohair Khurd,21391,34.1583,73.1167
Jhukain,21391,34.1583,73.1167
Maira,21391,34.1583,73.1167
Jabba,21391,34.1583,73.1167
Kathai,21401,34.4625,73.0583
Bai,21391,34.1583,73.1167
Palsala,21391,34.1583,73.1167
Arbora,21401,34.4625,73.0583
Khabal Banglow,21401,34.4625,73.0583
Chajar,21401,34.4625,73.0583
Oghi,21400,34.1139,73.5551
Bandi Parao,21401,34.4625,73.0583
Dhara,21401,34.4625,73.0583
Khamian,21391,34.1583,73.1167
Bandi Feroz Khan,21401,34.4625,73.0583
Tatali,21401,34.4625,73.0583
Qila Gay,21420,32.7792,71.7901
Nika Pani,21401,34.4625,73.0583
Khabal Pain,21401,34.4625,73.0583
Kolaka,21401,34.4625,73.0583
Salabat,21451,33.0156,72.6709
Maira Kalan,21451,33.0156,72.6709
Shamdhera,21410,32.7792,71.7901
Tarawra,21401,34.4625,73.0583
Belian,21440,34.5289,72.9761
Usual Gali,21401,34.4625,73.0583
Dilbori,21430,32.7792,71.7901
Shergrah,21450,33.0156,72.6709
Kherori Pain,21451,33.0156,72.6709
Dandi Pain,21451,33.0156,72.6709
Malkana,21451,33.0156,72.6709
Qalander Abad,22000,32.4708,71.6114
Darband,21460,26.3167,62.6667
Galibdral,21451,33.0156,72.6709
Nellabattla,21451,33.0156,72.6709
Behali,22001,27.2444,68.3889
Loon Patian,22001,27.2444,68.3889
Desal,22011,34.1667,73.2
Sajji Kot,22001,27.2444,68.3889
Lunda,22011,34.1667,73.2
Data,22011,34.1667,73.2
Tarnowai,22001,27.2444,68.3889
Karer,22001,27.2444,68.3889
Tanan,22001,27.2444,68.3889
Bandi Dhundan,22001,27.2444,68.3889
Narian,22011,34.1667,73.2
Biga Kot,22011,34.1667,73.2
Dobather,22011,34.1667,73.2
Mochi Kot,22001,27.2444,68.3889
Banda Phagwarian,22011,34.1667,73.2
Abbottabad Gpo,22010,34.1814395,73.2366715
Mohar Kalan,22011,34.1667,73.2
Azizabad,22011,34.1667,73.2
Pawa,22011,34.1667,73.2
Sando Gali,22011,34.1667,73.2
Sarbhana,22011,34.1667,73.2
Bandi Phullan,22011,34.1667,73.2
Banda Pir Khan,22011,34.1667,73.2
Janglan,22011,34.1667,73.2
Tarhana,22011,34.1667,73.2
Tootni,22011,34.1667,73.2
Salhad,22011,34.1667,73.2
Jhaffar,22011,34.1667,73.2
Mandian,22044,32.7885,71.9418
Karhala,22001,27.2444,68.3889
Jhangi,22050,33.6167,73.0667
Pairan,22011,34.1667,73.2
Kakul,22070,34.1833,73.2667
Mir Pur Village,22011,34.1667,73.2
Abbottabad Public School,22030,32.7885,71.9418
Khair Abad,22011,34.1667,73.2
Ayub Medical College,22040,32.7885,71.9418
Nawan Shahr,22080,29.9431,70.7792
Kakul Village,22071,34.1833,73.2667
Toba Camp,22060,32.7885,71.9418
Kuthwal,22081,31.05,70.55
Kuthiala,22100,34.2856,73.4392
Chhatri,22081,31.05,70.55
Kangar Bala,22131,34.2167,73.0167
Sheikhul Bandi,22090,32.7885,71.9418
Thathi,22131,34.2167,73.0167
Jalalia,22101,34.2333,73.15
Pachhban,22101,34.2333,73.15
Pando Thana,22101,34.2333,73.15
Gali Banian,22081,31.05,70.55
Chamhatti,22130,34.2333,73.0333
Sher Wan,22120,30.5778,73.8542
Pind Kargo Khan,22110,33.7519,73.1652
Bandi Mutharach,22101,34.2333,73.15
Shahid Abad,22121,34.1833,73.0
Kakot,22101,34.2333,73.15
Lassan Nawab,22131,34.2167,73.0167
Thandiani (Seasonal),22150,33.7519,73.1652
Khair Pir,22131,34.2167,73.0167
Lakhala,22121,34.1833,73.0
Kotlian,22161,30.9167,71.85
Samli Dheri,22181,34.2865,73.4062
Boi,22180,34.3053,73.4331
Chamyali,22160,30.9167,71.85
Sialkot,22161,30.9167,71.85
Sarhan,22181,34.2865,73.4062
Rankot,22181,34.2865,73.4062
Khokhriala,22161,30.9167,71.85
Mohri Maira,22181,34.2865,73.4062
Bagnotar,22210,34.1167,73.3333
Chham Rajput,22211,34.1,73.3167
Kukmar,22181,34.2865,73.4062
Tharyati,22220,34.1611,73.375
Kadora Maira,22181,34.2865,73.4062
Bara Maira,22211,34.1,73.3167
Bagh,22211,34.1,73.3167
Dhamtaur,22200,34.1333,73.2667
Bandi Maira,22211,34.1,73.3167
Kukmang,22181,34.2865,73.4062
Talkandi,22181,34.2865,73.4062
Malsa,22221,34.1611,73.375
Namli Maira,22250,34.1352,73.3591
Phulkot,22221,34.1611,73.375
Nagri Bala,22260,34.1352,73.3591
Kutla,22231,34.2056,73.3944
Biran Gali,22230,34.1889,73.4028
Tarhat,22231,34.2056,73.3944
Tajwal,22291,34.0333,73.35
Nakrah,22231,34.2056,73.3944
Jootmang,22221,34.1611,73.375
Dunga Gali,22300,34.0556,73.4167
Kassala,22271,34.1352,73.3591
Tatila,22261,34.1352,73.3591
Sammunder Katha,22271,34.1352,73.3591
Maklol Pain,22261,34.1352,73.3591
Nagri Tarly,22261,34.1352,73.3591
Nathia Gali,22280,34.0722,73.3986
Malach,22281,34.0722,73.3986
Kala Bagh (Hazara),22270,34.1352,73.3591
Bagan,22290,34.0333,73.35
Ayubia,22310,33.5981,73.6741
Lora,22360,33.8833,73.2833
Chhangla Gali (Seasonal),22320,33.5981,73.6741
Rahi,22361,32.8556,74.3222
Kaira Gali,22330,33.5981,73.6741
Pallak,22331,33.5981,73.6741
Chanali,22351,33.5981,73.6741
Seer,22340,27.7833,67.6167
Ghambir,22370,26.4944,67.7472
Tarala Bagla,22371,33.5981,73.6741
Mari Sharqi,22351,33.5981,73.6741
Phalla,22371,33.5981,73.6741
Summa,22371,33.5981,73.6741
Riyala,22401,33.8408,72.2114
Khoyan,22361,32.8556,74.3222
Darwaza,22401,33.8408,72.2114
Birote,22400,33.8408,72.2114
Rupar,22371,33.5981,73.6741
Malkot,22401,33.8408,72.2114
Abbasian,22401,33.8408,72.2114
Khan Kalan,22411,34.1,73.4806
Termuthian,22401,33.8408,72.2114
Banda Sahib Khan,22501,34.0,73.1667
Mulya,22420,25.4953,65.7289
Garhi Phul Garan,22501,34.0,73.1667
Dabran,22501,34.0,73.1667
Nalla,22501,34.0,73.1667
Khan Khurd,22411,34.1,73.4806
Kiala,22501,34.0,73.1667
Havelian,22500,34.05,73.1667
Bakote,22410,34.1083,73.4917
Aliabad,22421,25.4953,65.7289
Jabri,22501,34.0,73.1667
Sangal,22421,25.4953,65.7289
Langra,22501,34.0,73.1667
Batolni,22501,34.0,73.1667
Mujahid,22501,34.0,73.1667
Dakhan Paisar,22501,34.0,73.1667
Hajia Gali,22501,34.0,73.1667
Bodla,22501,34.0,73.1667
Faqir Mohd,22501,34.0,73.1667
Takiya Sheikhan,22501,34.0,73.1667
Langrial,22501,34.0,73.1667
Bandi Attia Khan,22501,34.0,73.1667
Muslimabad,22501,34.0,73.1667
Jhangra,22501,34.0,73.1667
Pak Ordinance Factory Havelian,22510,34.0249,72.5374
Kokal Barsin,22501,34.0,73.1667
Rajoya,22530,33.9843,73.1773
Dheri Kehal,22531,33.9843,73.1773
Goher Abad,22501,34.0,73.1667
Chehr,22551,34.0278,73.2722
Ammunition Depot Havelian,22520,33.9843,73.1773
Chamba,22511,34.0333,73.1
Dewal,22551,34.0278,73.2722
Nagritutial,22350,33.5981,73.6741
Ghora Baz Gran,22531,33.9843,73.1773
Nowshera,22511,34.0333,73.1
Nara,22550,34.3681,72.91
Dakhan,22571,33.8839,72.945
Maira Bala,22560,33.9843,73.1773
Ghoran,22551,34.0278,73.2722
Barkot,22581,34.1833,73.0667
Chinjah,22571,33.8839,72.945
Sajji Kot,22551,34.0278,73.2722
Satura,22570,33.8839,72.945
Halli,22580,34.1,73.0833
Bheri Luban Bandi,22591,33.9872,72.9847
Baldher,22584,34.0167,73.1
Kohmal,22581,34.1833,73.0667
Bagra,22585,33.9748037,73.0784093
Garhi Serian,22585,33.9748037,73.0784093
Dewan Farooq,22585,33.9748037,73.0784093
Kailag,22585,33.9748037,73.0784093
Rehana,22600,33.8083,73.025
Sarai Saleh,22590,33.9839565,72.9854056
Moonan,22591,33.9872,72.9847
Kholian Bala,22585,33.9748037,73.0784093
Gandhian,22601,33.8083,73.025
Govt.Poly Tech.Instt.,22591,33.9872,72.9847
Nurdi,22601,33.8083,73.025
Haripur City Nd,22620,33.9959016,72.9325399
Bandi Munim,22621,33.951875,72.9166814
Dhinda,22621,33.951875,72.9166814
Gumawan,22601,33.8083,73.025
Kaag,22621,33.951875,72.9166814
Mang,22621,33.951875,72.9166814
Haripur G.P.O.,22620,33.9959016,72.9325399
Suraj Gali,22621,33.951875,72.9166814
Swabi Maira,22621,33.951875,72.9166814
Chhajian,22601,33.8083,73.025
Dobandi Makhan Wali,22621,33.951875,72.9166814
Bhatt,22621,33.951875,72.9166814
Kohala Paeen,22621,33.951875,72.9166814
Alloli,22621,33.951875,72.9166814
Darwesh,22621,33.951875,72.9166814
Goraki,22621,33.951875,72.9166814
Pind Kamal Khan,22621,33.951875,72.9166814
Khoinara,22621,33.951875,72.9166814
Haripur Telephone Factory,22630,33.9744607,72.9238384
Mirpur,22631,33.9792615,72.6925449
Haripur Central Jail,22640,33.9794242,72.918118
Khanpur (Hazara),22650,33.7742,72.8808
Khan Pur Dam Colony,22651,33.996704,72.8440679
Garam Thoon,22651,33.996704,72.8440679
Kot Najibullah,22660,33.9337028,72.8553591
Julian,22651,33.996704,72.8440679
Babootri,22651,33.996704,72.8440679
Najaf Pur,22651,33.996704,72.8440679
Kahal Bala,22631,33.9792615,72.6925449
Bandi Seran,22631,33.9792615,72.6925449
Dartian,22651,33.996704,72.8440679
Bhera,22651,33.996704,72.8440679
Chhoi,22651,33.996704,72.8440679
Farooqia,22670,32.6389,74.3611
Baghpur Dheri,22651,33.996704,72.8440679
New Pind Khan Khel,22661,33.941713,72.817635
Dingi,22661,33.941713,72.817635
Hattar,22671,32.6389,74.3611
Usman Khatar Edso,22671,32.6389,74.3611
Sarai Gadai,22661,33.941713,72.817635
Bhoi Ghar,22671,32.6389,74.3611
Pindi Mehri,22671,32.6389,74.3611
Kangra Township,22680,33.9795163,72.8922834
Teer,22721,34.1167,73.0833
Mankarai,22700,34.0037858,72.9669521
Nartopa,22711,33.9142,72.5186
Baram Gali,22721,34.1167,73.0833
Panian,22690,33.9731631,72.8505635
Pharhala,22701,34.1681,73.0715
Bandi Mian Pirdad,22721,34.1167,73.0833
Dharam Pani,22721,34.1167,73.0833
Pind Hasham Khan,22710,34.1681,73.0715
Bhera,22691,32.4819,72.91
Sarai Niamat Khan,22720,34.0833,73.0333
Mohra Mamdooh,22701,34.1681,73.0715
Pherari,22711,33.9142,72.5186
Jhata Usman Khattar,22671,32.6389,74.3611
Nurpur Paswal,22721,34.1167,73.0833
Jarral,22760,34.15,73.05
Bayan Ahmed Ali Khan,22711,33.9142,72.5186
Chamhad,22721,34.1167,73.0833
Karlan Serian,22721,34.1167,73.0833
Sehki Bala,22781,33.9499505,73.0294975
Bir,22751,34.1625,72.9556
Kassaki Kalan,22721,34.1167,73.0833
Dalari,22781,33.9499505,73.0294975
Kakotri,22750,34.1167,73.0167
Kachhi,22751,34.1625,72.9556
Chantri,22781,33.9499505,73.0294975
Chanda,22781,33.9499505,73.0294975
Bai Noora,22721,34.1167,73.0833
Karipilian,22781,33.9499505,73.0294975
Hall Judal,22751,34.1625,72.9556
Hassan Bai,22781,33.9499505,73.0294975
Badhora,22780,34.2921,73.2438
Indra Doga,22751,34.1625,72.9556
Hall Kalu,22781,33.9499505,73.0294975
Khuliala,22761,33.6597,72.5281
Kund Kalu Khan,22781,33.9499505,73.0294975
Jabbi,22761,33.6597,72.5281
Jum,22811,33.6743,72.4088
Sarri,22831,34.0253609,72.825075
Gudwalian,22830,34.0132689,72.803009
Sirikot,22840,34.0425844,72.7737587
Kheri Marri,22811,33.6743,72.4088
Khalabat Township,22800,34.0419,72.9272
Jama,22801,34.0419,72.9272
New Kharkot,22811,33.6743,72.4088
Bail,22841,34.0419,72.8108
Kalangar,22810,33.6743,72.4088
Jhamra,22861,32.8447,71.7531
New Jagul,22801,34.0419,72.9272
Ghazi,22860,32.2389,70.5922
Galai,22841,34.0419,72.8108
Salam Khand,22861,32.8447,71.7531
Kheroch,22841,34.0419,72.8108
Basso Mira,22831,34.0253609,72.825075
Kundi Umar Khana,22861,32.8447,71.7531
Dheri Naqarchian,22861,32.8447,71.7531
Ghazi Hamlet,22861,32.8447,71.7531
Qazi Pur,22861,32.8447,71.7531
Thana,23000,28.9167,63.75
Batkhela G.P.O.,23020,34.5954436,71.7056644
Tarbela Dam Colony,22850,34.032627,72.6746032
